 < 15:57:23 >  401,018188476563 15,8767967224121 400 
 < 15:58:59 >  398,642486572266 17,8834228515625 400 
 < 15:59:00 >  398,642486572266 17,8834228515625 400 
 < 15:59:01 >  398,300964355469 17,8834228515625 400 
 < 15:59:02 >  398,300964355469 17,9757347106934 400 
 < 15:59:03 >  398,300964355469 17,9757347106934 400 
 < 15:59:04 >  398,300964355469 18,1739902496338 400 
 < 15:59:05 >  398,059753417969 18,109375 400 
 < 15:59:06 >  398,059753417969 18,109375 400 
 < 15:59:07 >  398,183715820313 18,109375 400 
 < 15:59:08 >  398,183715820313 18,2520561218262 400 
 < 15:59:09 >  398,183715820313 18,2520561218262 400 
 < 15:59:10 >  398,531280517578 18,208101272583 400 
 < 15:59:11 >  398,468994140625 18,2100238800049 400 
 < 15:59:12 >  398,468994140625 18,2100238800049 400 
 < 15:59:13 >  398,594146728516 18,2100238800049 400 
 < 15:59:14 >  398,536743164063 18,265645980835 400 
 < 15:59:15 >  398,536743164063 18,265645980835 400 
 < 15:59:16 >  398,536743164063 18,2296028137207 400 
 < 15:59:17 >  398,773681640625 18,2296028137207 400 
 < 15:59:18 >  398,773681640625 18,3329582214355 400 
 < 15:59:19 >  398,773681640625 18,3329582214355 400 
 < 15:59:20 >  398,773681640625 18,2667617797852 400 
 < 15:59:21 >  398,941131591797 18,293815612793 400 
 < 15:59:22 >  398,941131591797 18,293815612793 400 
 < 15:59:23 >  398,708984375 18,293815612793 400 
 < 15:59:24 >  398,708984375 18,2590656280518 400 
 < 15:59:25 >  398,708984375 18,2590656280518 400 
 < 15:59:26 >  398,708984375 18,4035129547119 400 
 < 15:59:27 >  399,139984130859 18,503475189209 400 
 < 15:59:28 >  399,139984130859 18,503475189209 400 
 < 15:59:29 >  399,139984130859 18,503475189209 400 
 < 15:59:30 >  399,012451171875 18,3046550750732 400 
 < 15:59:31 >  399,012451171875 18,3046550750732 400 
 < 15:59:32 >  399,012451171875 18,3046550750732 400 
 < 15:59:33 >  399,26513671875 18,4840049743652 400 
 < 15:59:34 >  399,494842529297 18,4840049743652 400 
 < 15:59:35 >  399,494842529297 18,4840049743652 400 
 < 15:59:36 >  399,438629150391 18,358528137207 400 
 < 15:59:37 >  399,438629150391 18,3247261047363 400 
 < 15:59:38 >  399,438629150391 18,3247261047363 400 
 < 15:59:39 >  399,691314697266 18,3854484558105 400 
 < 15:59:40 >  399,922210693359 18,3854484558105 400 
 < 15:59:41 >  399,922210693359 18,3854484558105 400 
 < 15:59:42 >  399,811553955078 18,278980255127 400 
 < 15:59:43 >  399,811553955078 18,2501430511475 400 
 < 15:59:44 >  399,811553955078 18,2501430511475 400 
 < 15:59:45 >  399,873870849609 18,315299987793 400 
 < 15:59:46 >  399,976623535156 18,315299987793 400 
 < 15:59:47 >  399,976623535156 18,315299987793 400 
 < 15:59:48 >  400,151916503906 18,2753620147705 400 
 < 15:59:50 >  400,151916503906 18,2467517852783 400 
 < 15:59:51 >  400,151916503906 18,2467517852783 400 
 < 15:59:52 >  400,215393066406 18,2276725769043 400 
 < 15:59:53 >  400,173706054688 18,2276725769043 400 
 < 15:59:54 >  400,173706054688 18,2276725769043 400 
 < 15:59:55 >  400,518859863281 18,2499465942383 400 
 < 15:59:56 >  400,518859863281 18,291919708252 400 
 < 15:59:57 >  400,518859863281 18,291919708252 400 
 < 15:59:58 >  400,393707275391 18,291919708252 400 
 < 15:59:59 >  400,584136962891 18,1437721252441 400 
 < 16:00:00 >  400,584136962891 18,2262058258057 400 
 < 16:00:01 >  400,584136962891 18,2262058258057 400 
 < 16:00:02 >  400,527923583984 18,1082820892334 400 
 < 16:00:03 >  400,714721679688 18,1082820892334 400 
 < 16:00:04 >  400,714721679688 18,1082820892334 400 
 < 16:00:05 >  400,58837890625 18,0920448303223 400 
 < 16:00:06 >  400,529754638672 18,0124816894531 400 
 < 16:00:07 >  400,529754638672 18,0124816894531 400 
 < 16:00:08 >  400,529754638672 18,0380706787109 400 
 < 16:00:09 >  400,336303710938 18,0380706787109 400 
 < 16:00:10 >  400,336303710938 18,0380706787109 400 
 < 16:00:11 >  400,527923583984 18,0741539001465 400 
 < 16:00:12 >  400,527923583984 18,1623764038086 400 
 < 16:00:13 >  400,527923583984 18,1623764038086 400 
 < 16:00:14 >  400,468078613281 18,0675506591797 400 
 < 16:00:15 >  400,353240966797 18,0675506591797 400 
 < 16:00:16 >  400,353240966797 18,0396194458008 400 
 < 16:00:17 >  400,288543701172 18,0396194458008 400 
 < 16:00:18 >  400,288543701172 18,0798759460449 400 
 < 16:00:19 >  400,594421386719 18,1101169586182 400 
 < 16:00:20 >  400,594421386719 18,1101169586182 400 
 < 16:00:21 >  400,478363037109 18,1101169586182 400 
 < 16:00:22 >  400,540008544922 17,9544448852539 400 
 < 16:00:23 >  400,540008544922 17,9544448852539 400 
 < 16:00:24 >  400,540008544922 18,0282955169678 400 
 < 16:00:25 >  400,710479736328 17,9722003936768 400 
 < 16:00:26 >  400,710479736328 17,9722003936768 400 
 < 16:00:27 >  400,594421386719 17,9722003936768 400 
 < 16:00:28 >  400,404602050781 17,8677864074707 400 
 < 16:00:29 >  400,404602050781 17,8677864074707 400 
 < 16:00:30 >  400,404602050781 17,9356994628906 400 
 < 16:00:31 >  400,468078613281 17,9699687957764 400 
 < 16:00:32 >  400,468078613281 17,9699687957764 400 
 < 16:00:33 >  400,412475585938 17,9699687957764 400 
 < 16:00:34 >  400,284942626953 17,9354457855225 400 
 < 16:00:35 >  400,284942626953 17,9179420471191 400 
 < 16:00:36 >  400,284942626953 17,9179420471191 400 
 < 16:00:37 >  400,1591796875 17,9899635314941 400 
 < 16:00:38 >  400,1591796875 17,9899635314941 400 
 < 16:00:39 >  400,100555419922 17,9899635314941 400 
 < 16:00:40 >  400,100555419922 17,9884338378906 400 
 < 16:00:41 >  399,609100341797 17,9369602203369 400 
 < 16:00:42 >  399,609100341797 17,9369602203369 400 
 < 16:00:43 >  399,736633300781 18,188720703125 400 
 < 16:00:44 >  399,158142089844 18,188720703125 400 
 < 16:00:45 >  399,158142089844 18,188720703125 400 
 < 16:00:46 >  399,158142089844 18,0819683074951 400 
 < 16:00:47 >  399,158142089844 18,3185844421387 400 
 < 16:00:48 >  399,158142089844 18,3185844421387 400 
 < 16:00:49 >  398,651550292969 18,3185844421387 400 
 < 16:00:50 >  398,479888916016 18,2362079620361 400 
 < 16:00:51 >  398,479888916016 18,2362079620361 400 
 < 16:00:52 >  398,479888916016 18,3561973571777 400 
 < 16:00:53 >  398,246551513672 18,4590721130371 400 
 < 16:00:54 >  397,677124023438 18,4590721130371 400 
 < 16:00:55 >  397,677124023438 18,4590721130371 400 
 < 16:00:56 >  397,307769775391 18,5564308166504 400 
 < 16:00:57 >  397,307769775391 18,7724838256836 400 
 < 16:00:58 >  397,307769775391 18,7724838256836 400 
 < 16:00:59 >  397,423828125 18,9088439941406 400 
 < 16:01:00 >  397,984191894531 18,9088439941406 440 
 < 16:01:02 >  397,984191894531 18,9088439941406 440 
 < 16:01:03 >  397,793182373047 18,9186992645264 440 
 < 16:01:04 >  397,793182373047 27,7250881195068 440 
 < 16:01:05 >  397,793182373047 27,7250881195068 440 
 < 16:01:06 >  398,66064453125 28,963493347168 440 
 < 16:01:07 >  403,975982666016 28,963493347168 440 
 < 16:01:08 >  403,975982666016 28,963493347168 440 
 < 16:01:09 >  406,442932128906 29,6375217437744 440 
 < 16:01:10 >  406,442932128906 28,5863151550293 440 
 < 16:01:11 >  406,442932128906 28,5863151550293 440 
 < 16:01:12 >  411,353881835938 29,5976104736328 440 
 < 16:01:13 >  413,317901611328 29,5976104736328 440 
 < 16:01:14 >  420,481201171875 29,2397022247314 440 
 < 16:01:15 >  420,481201171875 29,2397022247314 440 
 < 16:01:16 >  420,481201171875 29,6334629058838 440 
 < 16:01:17 >  425,651489257813 28,3272743225098 440 
 < 16:01:18 >  425,651489257813 28,3272743225098 440 
 < 16:01:19 >  427,715850830078 28,3272743225098 440 
 < 16:01:20 >  433,378784179688 27,1303768157959 440 
 < 16:01:21 >  433,378784179688 27,1303768157959 440 
 < 16:01:22 >  433,378784179688 27,7334938049316 440 
 < 16:01:23 >  437,485137939453 27,7334938049316 440 
 < 16:01:24 >  437,485137939453 27,7334938049316 440 
 < 16:01:25 >  438,692321777344 26,643461227417 440 
 < 16:01:26 >  438,692321777344 25,4566974639893 440 
 < 16:01:27 >  438,692321777344 25,4566974639893 440 
 < 16:01:28 >  442,700164794922 25,8795738220215 440 
 < 16:01:29 >  444,290557861328 25,8795738220215 440 
 < 16:01:30 >  444,290557861328 25,8795738220215 440 
 < 16:01:31 >  447,960510253906 24,8910846710205 440 
 < 16:01:32 >  447,960510253906 24,4784469604492 440 
 < 16:01:33 >  451,157073974609 23,495138168335 440 
 < 16:01:34 >  451,157073974609 23,495138168335 440 
 < 16:01:35 >  452,491241455078 23,495138168335 440 
 < 16:01:36 >  454,726043701172 22,1233520507813 440 
 < 16:01:37 >  454,726043701172 22,1233520507813 440 
 < 16:01:38 >  454,726043701172 21,9984951019287 440 
 < 16:01:39 >  456,596374511719 21,2838954925537 440 
 < 16:01:40 >  456,596374511719 21,2838954925537 440 
 < 16:01:41 >  457,043090820313 21,2838954925537 440 
 < 16:01:42 >  458,819702148438 20,2117710113525 440 
 < 16:01:43 >  458,819702148438 20,2117710113525 440 
 < 16:01:44 >  458,819702148438 20,0448627471924 440 
 < 16:01:45 >  459,106262207031 18,9326553344727 440 
 < 16:01:46 >  459,106262207031 18,9326553344727 440 
 < 16:01:47 >  459,5517578125 18,9326553344727 440 
 < 16:01:48 >  460,098236083984 18,6847152709961 440 
 < 16:01:49 >  460,098236083984 18,6847152709961 440 
 < 16:01:50 >  460,098236083984 18,1265354156494 440 
 < 16:01:51 >  459,984588623047 17,4477424621582 440 
 < 16:01:52 >  459,348052978516 17,4477424621582 440 
 < 16:01:53 >  459,348052978516 17,4477424621582 440 
 < 16:01:54 >  459,231964111328 17,0659122467041 440 
 < 16:01:55 >  459,231964111328 16,7405490875244 440 
 < 16:01:56 >  459,231964111328 16,7405490875244 440 
 < 16:01:57 >  459,175140380859 16,2623634338379 440 
 < 16:01:58 >  458,494445800781 16,2623634338379 440 
 < 16:01:59 >  458,494445800781 16,2623634338379 440 
 < 16:02:00 >  458,494445800781 15,7796745300293 440 
 < 16:02:01 >  458,048980712891 15,5733470916748 440 
 < 16:02:02 >  458,048980712891 15,5733470916748 440 
 < 16:02:03 >  456,960906982422 15,1299686431885 440 
 < 16:02:04 >  455,57958984375 15,1299686431885 440 
 < 16:02:05 >  455,57958984375 15,1299686431885 440 
 < 16:02:06 >  455,57958984375 14,9550228118896 440 
 < 16:02:07 >  454,943054199219 15,0847320556641 440 
 < 16:02:08 >  454,943054199219 15,0847320556641 440 
 < 16:02:09 >  453,280059814453 15,0847320556641 440 
 < 16:02:10 >  451,753723144531 14,6715221405029 440 
 < 16:02:11 >  451,753723144531 14,6880865097046 440 
 < 16:02:12 >  451,753723144531 14,6880865097046 440 
 < 16:02:14 >  450,990814208984 14,9423093795776 440 
 < 16:02:15 >  449,154998779297 14,9423093795776 440 
 < 16:02:16 >  449,154998779297 14,9423093795776 440 
 < 16:02:17 >  448,240386962891 14,561637878418 440 
 < 16:02:18 >  448,240386962891 14,7455902099609 440 
 < 16:02:19 >  448,240386962891 14,7455902099609 440 
 < 16:02:20 >  445,249938964844 14,7176561355591 440 
 < 16:02:21 >  443,559753417969 14,7176561355591 440 
 < 16:02:22 >  443,559753417969 14,7176561355591 440 
 < 16:02:23 >  442,813232421875 15,3158273696899 440 
 < 16:02:24 >  442,813232421875 15,7020273208618 440 
 < 16:02:25 >  442,813232421875 15,7020273208618 440 
 < 16:02:26 >  440,649688720703 15,5028705596924 440 
 < 16:02:27 >  439,122131347656 15,5028705596924 440 
 < 16:02:28 >  439,122131347656 15,5028705596924 440 
 < 16:02:29 >  438,835601806641 16,0070190429688 440 
 < 16:02:30 >  438,835601806641 16,4904766082764 440 
 < 16:02:31 >  437,751770019531 16,3193702697754 440 
 < 16:02:32 >  437,751770019531 16,3193702697754 440 
 < 16:02:33 >  436,516754150391 16,3193702697754 440 
 < 16:02:34 >  436,117767333984 16,6307621002197 440 
 < 16:02:35 >  436,117767333984 16,6307621002197 440 
 < 16:02:36 >  436,117767333984 17,1403465270996 440 
 < 16:02:37 >  434,570251464844 17,1695079803467 440 
 < 16:02:38 >  434,570251464844 17,1695079803467 440 
 < 16:02:39 >  433,78564453125 17,1695079803467 440 
 < 16:02:40 >  433,78564453125 17,6805820465088 440 
 < 16:02:41 >  433,78564453125 17,6805820465088 440 
 < 16:02:42 >  432,938140869141 17,9706993103027 440 
 < 16:02:43 >  432,996734619141 18,3233680725098 440 
 < 16:02:44 >  432,996734619141 18,3233680725098 440 
 < 16:02:45 >  432,424896240234 18,3233680725098 440 
 < 16:02:46 >  432,264129638672 18,3456726074219 440 
 < 16:02:47 >  432,264129638672 18,3456726074219 440 
 < 16:02:48 >  432,264129638672 18,6752586364746 440 
 < 16:02:49 >  432,264129638672 18,6752586364746 440 
 < 16:02:50 >  431,945526123047 18,9709968566895 440 
 < 16:02:51 >  431,945526123047 18,9709968566895 440 
 < 16:02:52 >  431,945526123047 19,0884895324707 440 
 < 16:02:53 >  431,654754638672 19,3922252655029 440 
 < 16:02:54 >  431,654754638672 19,3922252655029 440 
 < 16:02:55 >  431,596160888672 19,3922252655029 440 
 < 16:02:56 >  431,227996826172 19,6935329437256 440 
 < 16:02:57 >  431,227996826172 19,6935329437256 440 
 < 16:02:58 >  431,227996826172 19,8716583251953 440 
 < 16:02:59 >  431,163299560547 20,2173442840576 440 
 < 16:03:00 >  431,163299560547 20,2173442840576 440 
 < 16:03:01 >  431,276336669922 20,2173442840576 440 
 < 16:03:02 >  432,012634277344 20,4262008666992 440 
 < 16:03:03 >  432,012634277344 20,4262008666992 440 
 < 16:03:04 >  432,012634277344 20,5385932922363 440 
 < 16:03:05 >  432,142578125 20,4928703308105 440 
 < 16:03:06 >  432,142578125 20,4928703308105 440 
 < 16:03:07 >  432,489562988281 20,4928703308105 440 
 < 16:03:08 >  432,603210449219 20,8010368347168 440 
 < 16:03:09 >  432,603210449219 20,8010368347168 440 
 < 16:03:10 >  432,603210449219 20,8965072631836 440 
 < 16:03:11 >  433,492431640625 21,0314750671387 440 
 < 16:03:12 >  434,234161376953 21,0314750671387 440 
 < 16:03:13 >  434,234161376953 21,0314750671387 440 
 < 16:03:14 >  434,691162109375 20,9491996765137 440 
 < 16:03:15 >  434,691162109375 20,847692489624 440 
 < 16:03:16 >  434,691162109375 20,847692489624 440 
 < 16:03:17 >  436,281585693359 21,0039196014404 440 
 < 16:03:18 >  437,275421142578 21,0039196014404 440 
 < 16:03:19 >  437,275421142578 21,0039196014404 440 
 < 16:03:20 >  437,393859863281 20,6918888092041 440 
 < 16:03:21 >  437,393859863281 20,5048027038574 440 
 < 16:03:22 >  437,393859863281 20,5048027038574 440 
 < 16:03:23 >  437,893218994141 20,7327461242676 440 
 < 16:03:24 >  438,083587646484 20,7327461242676 440 
 < 16:03:25 >  438,083587646484 20,7327461242676 440 
 < 16:03:27 >  438,083587646484 20,5940074920654 440 
 < 16:03:28 >  438,542419433594 20,6788845062256 440 
 < 16:03:29 >  438,542419433594 20,6788845062256 440 
 < 16:03:30 >  438,988494873047 20,5799674987793 440 
 < 16:03:31 >  438,925048828125 20,5799674987793 440 
 < 16:03:32 >  438,925048828125 20,4820575714111 440 
 < 16:03:33 >  438,925048828125 20,4820575714111 440 
 < 16:03:34 >  439,269622802734 20,646614074707 440 
 < 16:03:35 >  439,441284179688 20,646614074707 440 
 < 16:03:36 >  439,441284179688 20,646614074707 440 
 < 16:03:37 >  440,203582763672 20,5660285949707 440 
 < 16:03:38 >  440,203582763672 20,5385627746582 440 
 < 16:03:39 >  440,203582763672 20,5385627746582 440 
 < 16:03:40 >  440,478607177734 20,3486137390137 440 
 < 16:03:41 >  440,478607177734 20,3486137390137 440 
 < 16:03:42 >  440,478607177734 20,3486137390137 440 
 < 16:03:43 >  441,177398681641 20,2297382354736 440 
 < 16:03:44 >  441,177398681641 20,2297382354736 440 
 < 16:03:45 >  441,177398681641 20,2297382354736 440 
 < 16:03:46 >  441,464569091797 20,0596389770508 440 
 < 16:03:47 >  441,464569091797 20,0596389770508 440 
 < 16:03:48 >  441,464569091797 20,0596389770508 440 
 < 16:03:49 >  441,655578613281 19,9728107452393 440 
 < 16:03:50 >  441,655578613281 20,0296878814697 440 
 < 16:03:51 >  441,655578613281 20,0296878814697 440 
 < 16:03:52 >  441,593322753906 19,9316387176514 440 
 < 16:03:53 >  441,995330810547 19,9316387176514 440 
 < 16:03:54 >  442,339263916016 19,9381446838379 440 
 < 16:03:55 >  442,339263916016 19,9381446838379 440 
 < 16:03:56 >  442,339263916016 19,7353363037109 440 
 < 16:03:57 >  442,273986816406 19,5034675598145 440 
 < 16:03:58 >  442,273986816406 19,5034675598145 440 
 < 16:03:59 >  442,618560791016 19,5034675598145 440 
 < 16:04:00 >  442,866363525391 19,6184692382813 440 
 < 16:04:01 >  442,866363525391 19,6184692382813 440 
 < 16:04:02 >  442,866363525391 19,3963832855225 440 
 < 16:04:03 >  442,866363525391 19,2842063903809 440 
 < 16:04:04 >  442,866363525391 19,2842063903809 440 
 < 16:04:05 >  442,757598876953 19,2842063903809 440 
 < 16:04:06 >  442,642120361328 19,2623615264893 440 
 < 16:04:07 >  442,642120361328 19,2623615264893 440 
 < 16:04:08 >  442,642120361328 19,2554893493652 440 
 < 16:04:09 >  442,006195068359 19,2554893493652 440 
 < 16:04:10 >  441,719665527344 19,2136554718018 440 
 < 16:04:11 >  441,719665527344 19,2136554718018 440 
 < 16:04:12 >  441,719665527344 19,3188285827637 440 
 < 16:04:13 >  441,719665527344 19,3410148620605 440 
 < 16:04:14 >  441,719665527344 19,3410148620605 440 
 < 16:04:15 >  441,337615966797 19,3410148620605 440 
 < 16:04:16 >  441,160491943359 19,2052249908447 440 
 < 16:04:17 >  441,160491943359 19,2052249908447 440 
 < 16:04:18 >  441,160491943359 19,3012180328369 440 
 < 16:04:19 >  440,988800048828 19,3125343322754 440 
 < 16:04:20 >  440,988800048828 19,3125343322754 440 
 < 16:04:21 >  440,604949951172 19,3125343322754 440 
 < 16:04:22 >  440,308166503906 19,3002319335938 440 
 < 16:04:23 >  440,308166503906 19,3002319335938 440 
 < 16:04:24 >  440,308166503906 19,3988857269287 440 
 < 16:04:25 >  439,903167724609 19,4588298797607 440 
 < 16:04:26 >  439,903167724609 19,4588298797607 440 
 < 16:04:27 >  439,524078369141 19,4588298797607 440 
 < 16:04:28 >  439,331878662109 19,5613441467285 440 
 < 16:04:29 >  439,331878662109 19,5613441467285 440 
 < 16:04:30 >  439,331878662109 19,6046104431152 440 
 < 16:04:31 >  439,102172851563 19,6666355133057 440 
 < 16:04:32 >  438,928680419922 19,6666355133057 440 
 < 16:04:33 >  438,928680419922 19,6666355133057 440 
 < 16:04:34 >  438,612548828125 19,7486763000488 440 
 < 16:04:35 >  438,612548828125 19,7486763000488 440 
 < 16:04:36 >  438,612548828125 19,7862567901611 440 
 < 16:04:37 >  438,256500244141 19,8927612304688 440 
 < 16:04:39 >  438,197845458984 19,8927612304688 440 
 < 16:04:40 >  438,197845458984 19,8927612304688 440 
 < 16:04:41 >  437,751770019531 20,0582885742188 440 
 < 16:04:42 >  437,751770019531 20,0697116851807 440 
 < 16:04:43 >  437,751770019531 20,0697116851807 440 
 < 16:04:44 >  437,953643798828 20,2468395233154 440 
 < 16:04:45 >  438,180908203125 20,2468395233154 440 
 < 16:04:46 >  438,180908203125 20,2468395233154 440 
 < 16:04:47 >  438,370727539063 20,2155380249023 440 
 < 16:04:48 >  438,370727539063 20,2111721038818 440 
 < 16:04:49 >  438,370727539063 20,2111721038818 440 
 < 16:04:50 >  438,117462158203 20,15061378479 440 
 < 16:04:51 >  438,001373291016 20,15061378479 440 
 < 16:04:52 >  437,887756347656 20,3444538116455 440 
 < 16:04:53 >  437,887756347656 20,3444538116455 440 
 < 16:04:54 >  437,887756347656 20,4008960723877 440 
 < 16:04:55 >  437,762603759766 20,4008960723877 440 
 < 16:04:56 >  437,762603759766 20,4008960723877 440 
 < 16:04:57 >  437,648345947266 20,4652614593506 440 
 < 16:04:58 >  437,648345947266 20,4652614593506 440 
 < 16:04:59 >  437,648345947266 20,4652614593506 440 
 < 16:05:00 >  437,648345947266 20,6493854522705 440 
 < 16:05:01 >  437,899841308594 20,6493854522705 440 
 < 16:05:02 >  437,899841308594 20,6493854522705 440 
 < 16:05:03 >  437,875640869141 20,6833839416504 440 
 < 16:05:04 >  437,875640869141 20,6475982666016 440 
 < 16:05:05 >  437,875640869141 20,6475982666016 440 
 < 16:05:06 >  437,817626953125 20,6969318389893 440 
 < 16:05:07 >  438,262542724609 20,6969318389893 440 
 < 16:05:08 >  438,262542724609 20,6969318389893 440 
 < 16:05:09 >  438,599853515625 20,7898769378662 440 
 < 16:05:10 >  438,599853515625 20,7066593170166 440 
 < 16:05:11 >  438,599853515625 20,7066593170166 440 
 < 16:05:12 >  438,483764648438 20,6343116760254 440 
 < 16:05:13 >  438,737701416016 20,6343116760254 440 
 < 16:05:14 >  438,737701416016 20,8199405670166 440 
 < 16:05:15 >  438,737701416016 20,8199405670166 440 
 < 16:05:16 >  438,737701416016 20,7750148773193 440 
 < 16:05:17 >  439,084045410156 20,8280658721924 440 
 < 16:05:18 >  439,084045410156 20,8280658721924 440 
 < 16:05:19 >  439,765930175781 20,8280658721924 440 
 < 16:05:20 >  439,893463134766 20,7597827911377 440 
 < 16:05:21 >  439,893463134766 20,7597827911377 440 
 < 16:05:22 >  439,893463134766 20,4835891723633 440 
 < 16:05:23 >  440,181213378906 20,5582447052002 440 
 < 16:05:24 >  440,181213378906 20,5582447052002 440 
 < 16:05:25 >  440,314208984375 20,5582447052002 440 
 < 16:05:26 >  440,632751464844 20,4922504425049 440 
 < 16:05:27 >  440,632751464844 20,4922504425049 440 
 < 16:05:28 >  440,632751464844 20,448844909668 440 
 < 16:05:29 >  441,095825195313 20,3859233856201 440 
 < 16:05:30 >  441,095825195313 20,3859233856201 440 
 < 16:05:31 >  441,210021972656 20,3859233856201 440 
 < 16:05:32 >  441,396850585938 20,1899757385254 440 
 < 16:05:33 >  441,396850585938 20,2194747924805 440 
